ncbi_taxon_id,taxon_rank_level,relative_abundance,scientific_name,run_id
884684,species,0.00679833,Mageeibacillus indolicus,ERR1075057
1563,species,0.00679833,Desulfosporosinus orientis,ERR1075057
39492,species,0.00679833,[Eubacterium] siraeum,ERR1075057
487175,species,0.00679833,Parasutterella excrementihominis,ERR1075057
45254,species,0.00679833,Dysgonomonas capnocytophagoides,ERR1075057
1611423,species,0.00679833,Flavobacterium sp. DSM 9626,ERR1075057
1280,species,0.00679833,Staphylococcus aureus,ERR1075057
43675,species,0.00679833,Rothia mucilaginosa,ERR1075057
1085,species,0.00339916,Rhodospirillum rubrum,ERR1075057
28901,species,0.00339916,Salmonella enterica,ERR1075057
510947,species,0.00339916,Lacibacter cauensis,ERR1075057
1496,species,0.00339916,Clostridioides difficile,ERR1075057
850,species,0.00339916,Fusobacterium mortiferum,ERR1075057
41976,species,0.00339916,Porphyromonas catoniae,ERR1075057
1211639,species,0.00339916,Laceyella sp. CCTCC AB 2012157,ERR1075057
882141,species,0.00339916,Bacillus sp. IHB B 2296,ERR1075057
1502,species,0.00339916,Clostridium perfringens,ERR1075057
39489,species,0.00339916,Clostridium moniliforme,ERR1075057
871327,species,0.00339916,Parabacteroides chinchillae,ERR1075057
29394,species,0.00339916,Dolosigranulum pigrum,ERR1075057
384638,species,0.00339916,[Bacteroides] pectinophilus,ERR1075057
267818,species,0.00339916,Lactobacillus kefiranofaciens,ERR1075057
76832,species,0.00339916,Myroides odoratimimus,ERR1075057
29372,species,0.00339916,Clostridium thermobutyricum,ERR1075057
44253,species,0.00339916,Paenibacillus validus,ERR1075057
65552,species,0.00339916,Meiothermus cerbereus,ERR1075057
1282,species,0.00339916,Staphylococcus epidermidis,ERR1075057
415,species,0.00339916,Methylobacter luteus,ERR1075057
1566358,species,0.00339916,Paenibacillus sp. IHBB 10380,ERR1075057
1590,species,0.00339916,Lactobacillus plantarum,ERR1075057
310298,species,0.00339916,Bacteroides coprocola,ERR1075057
40214,species,0.00339916,Acinetobacter johnsonii,ERR1075057
1042156,species,0.00339916,Clostridium sp. SY8519,ERR1075057
480931,species,0.00339916,Lactobacillus capillatus,ERR1075057
314319,species,0.00339916,Prolixibacter bellariivorans,ERR1075057
410072,species,0.00339916,Coprococcus comes,ERR1075057
1405,species,0.00339916,Bacillus mycoides,ERR1075057
1303,species,0.00339916,Streptococcus oralis,ERR1075057
61,species,0.00339916,Vitreoscilla stercoraria,ERR1075057
52787,species,0.00339916,Anaerofilum pentosovorans,ERR1075057
148813,species,0.00339916,Sulfuricurvum kujiense,ERR1075057
1113693,species,0.00339916,Flammeovirga sp. NBRC 100897,ERR1075057
1497,species,0.00339916,Clostridium formicaceticum,ERR1075057
199,species,0.00339916,Campylobacter concisus,ERR1075057
102134,species,0.00339916,Desulfotomaculum gibsoniae,ERR1075057
184870,species,0.00339916,Varibaculum cambriense,ERR1075057
454155,species,0.00339916,Paraprevotella xylaniphila,ERR1075057
1177728,species,0.00339916,Varibaculum sp. CCUG 31793,ERR1075057
591197,species,0.00339916,Ignavibacterium album,ERR1075057
349931,species,0.00339916,Clostridium cavendishii,ERR1075057
84112,species,0.00339916,Eggerthella lenta,ERR1075057
217070,species,0.00339916,Stella vacuolata,ERR1075057
1527,species,0.00339916,Anaerocolumna aminovalerica,ERR1075057
216778,species,0.00339916,Stenotrophomonas rhizophila,ERR1075057
29360,species,0.00339916,Cellulosilyticum lentocellum,ERR1075057
187145,species,0.00339916,Caldithrix abyssi,ERR1075057
45657,species,0.00339916,Desulfonema ishimotonii,ERR1075057
36835,species,0.00339916,[Clostridium] colinum,ERR1075057
43767,species,0.00339916,Rhodococcus equi,ERR1075057
29356,species,0.00339916,Clostridium chartatabidum,ERR1075057
45851,species,0.00339916,Butyrivibrio crossotus,ERR1075057
1648,species,0.00339916,Erysipelothrix rhusiopathiae,ERR1075057
100176,species,0.00339916,Papillibacter cinnamivorans,ERR1075057
851,species,0.00339916,Fusobacterium nucleatum,ERR1075057
156974,species,0.00339916,Dysgonomonas gadei,ERR1075057
189722,species,0.00339916,Prevotella marshii,ERR1075057
29389,species,0.00339916,Streptococcus alactolyticus,ERR1075057
88431,species,0.00339916,Dorea longicatena,ERR1075057
2736,species,0.00339916,Verrucomicrobium spinosum,ERR1075057
86664,species,0.00339916,Bacillus flexus,ERR1075057
84031,species,0.00339916,Clostridium sartagoforme,ERR1075057
310300,species,0.00339916,Bacteroides pyogenes,ERR1075057
1246,species,0.00339916,Leuconostoc lactis,ERR1075057
53635,species,0.00339916,Acidimicrobium ferrooxidans,ERR1075057
47880,species,0.00339916,Pseudomonas fulva,ERR1075057
70775,species,0.00339916,Pseudomonas plecoglossicida,ERR1075057
1488,species,0.00339916,Clostridium acetobutylicum,ERR1075057
316068,species,0.00339916,Leadbetterella byssophila,ERR1075057
118748,species,0.00339916,Bulleidia extructa,ERR1075057
39482,species,0.00339916,[Eubacterium] contortum,ERR1075057
1547,species,0.00339916,Erysipelatoclostridium ramosum,ERR1075057
47246,species,0.00339916,[Clostridium] viride,ERR1075057
587753,species,0.00339916,Pseudomonas chlororaphis,ERR1075057
43997,species,0.00339916,Catonella morbi,ERR1075057
87541,species,0.00339916,Aerococcus christensenii,ERR1075057
232270,species,0.00339916,Effusibacillus pohliae,ERR1075057
43131,species,0.00339916,Tissierella praeacuta,ERR1075057
185300,species,0.00339916,Paludibacter propionicigenes,ERR1075057
180164,species,0.00339916,Blautia schinkii,ERR1075057
82688,species,0.00339916,Lactobacillus nagelii,ERR1075057
29524,species,0.00339916,Porphyromonas circumdentaria,ERR1075057
216816,species,0.00339916,Bifidobacterium longum,ERR1075057
1346286,species,0.00339916,Dysgonomonas macrotermitis,ERR1075057
691816,species,0.00339916,Bacteroides rodentium,ERR1075057
1411316,species,0.00339916,Pedobacter sp.,ERR1075057
52769,species,0.00339916,Actinomyces gerencseriae,ERR1075057
1273132,species,0.00339916,Liberibacter crescens,ERR1075057
47500,species,0.00339916,Aneurinibacillus migulanus,ERR1075057
729,species,0.00339916,Haemophilus parainfluenzae,ERR1075057
114702,species,0.00339916,Actinomyces lingnae,ERR1075057
1350067,species,0.00339916,Microbacter margulisiae,ERR1075057
1311,species,0.00339916,Streptococcus agalactiae,ERR1075057
1827099,species,0.00339916,Peptoniphilus sp. JCM 8141,ERR1075057
2699,species,0.00339916,Heliobacterium gestii,ERR1075057
363277,species,0.00339916,Ktedonobacter racemifer,ERR1075057
-1,species,24.3992,Unknown,ERR1075057
1755626,species,13.2737,Faecalibacterium sp. MC_41,ERR1075057
301301,species,6.43462,Roseburia hominis,ERR1075057
328813,species,5.86016,Alistipes onderdonkii,ERR1075057
28111,species,5.25511,Bacteroides eggerthii,ERR1075057
820,species,4.83021,Bacteroides uniformis,ERR1075057
239935,species,4.08579,Akkermansia muciniphila,ERR1075057
218538,species,3.86485,Dialister invisus,ERR1075057
46503,species,3.72548,Parabacteroides merdae,ERR1075057
1264,species,3.05245,Ruminococcus albus,ERR1075057
28116,species,2.67514,Bacteroides ovatus,ERR1075057
46506,species,2.0293,Bacteroides stercoris,ERR1075057
39485,species,1.49903,[Eubacterium] eligens,ERR1075057
69825,species,1.13872,[Clostridium] indolis,ERR1075057
40520,species,1.08093,Blautia obeum,ERR1075057
28117,species,0.989157,Alistipes putredinis,ERR1075057
84030,species,0.965363,[Clostridium] saccharolyticum,ERR1075057
1161942,species,0.914375,Ruminococcus champanellensis,ERR1075057
818,species,0.846392,Bacteroides thetaiotaomicron,ERR1075057
39497,species,0.683232,Eubacterium xylanophilum,ERR1075057
536633,species,0.679833,Blautia glucerasea,ERR1075057
821,species,0.598253,Bacteroides vulgatus,ERR1075057
246787,species,0.557463,Bacteroides cellulosilyticus,ERR1075057
29348,species,0.520072,[Clostridium] spiroforme,ERR1075057
351091,species,0.458887,Oscillibacter valericigenes,ERR1075057
328814,species,0.441891,Alistipes shahii,ERR1075057
35833,species,0.4045,Bilophila wadsworthia,ERR1075057
1535,species,0.4045,[Clostridium] leptum,ERR1075057
397865,species,0.390904,Barnesiella viscericola,ERR1075057
39496,species,0.387505,Eubacterium ventriosum,ERR1075057
208479,species,0.370509,[Clostridium] bolteae,ERR1075057
39484,species,0.363711,Eubacterium desmolans,ERR1075057
28118,species,0.343316,Odoribacter splanchnicus,ERR1075057
166486,species,0.336517,Roseburia intestinalis,ERR1075057
47678,species,0.299126,Bacteroides caccae,ERR1075057
169435,species,0.271933,Anaerotruncus colihominis,ERR1075057
437898,species,0.265135,Sutterella parvirubra,ERR1075057
395922,species,0.241341,Coraliomargarita akajimensis,ERR1075057
29370,species,0.234542,[Clostridium] sphenoides,ERR1075057
1465754,species,0.234542,Alistipes timonensis,ERR1075057
502558,species,0.214147,Eggerthella sp. YY7918,ERR1075057
1515,species,0.207349,Ruminiclostridium thermocellum,ERR1075057
44749,species,0.200551,Sporobacter termitidis,ERR1075057
33035,species,0.180156,Blautia producta,ERR1075057
626932,species,0.176757,Alistipes indistinctus,ERR1075057
626930,species,0.169958,Bacteroides fluxus,ERR1075057
823,species,0.152962,Parabacteroides distasonis,ERR1075057
84032,species,0.142765,[Clostridium] thermosuccinogenes,ERR1075057
1755629,species,0.125769,Victivallis sp. MC_44,ERR1075057
1532,species,0.101975,Blautia coccoides,ERR1075057
36847,species,0.0985757,[Clostridium] neopropionicum,ERR1075057
626931,species,0.0849791,Bacteroides oleiciplenus,ERR1075057
46228,species,0.0849791,Ruminococcus lactaris,ERR1075057
29375,species,0.0781808,[Clostridium] xylanolyticum,ERR1075057
61171,species,0.0781808,Holdemania filiformis,ERR1075057
39490,species,0.0781808,Eubacterium ramulus,ERR1075057
204516,species,0.0747816,Bacteroides massiliensis,ERR1075057
328812,species,0.0713824,Parabacteroides goldsteinii,ERR1075057
357276,species,0.0713824,Bacteroides dorei,ERR1075057
39486,species,0.0713824,Dorea formicigenerans,ERR1075057
1358,species,0.0679833,Lactococcus lactis,ERR1075057
40518,species,0.0679833,Ruminococcus bromii,ERR1075057
28446,species,0.0679833,[Clostridium] propionicum,ERR1075057
329854,species,0.0577858,Bacteroides intestinalis,ERR1075057
288965,species,0.0577858,[Clostridium] clariflavum,ERR1075057
143393,species,0.0509875,[Eubacterium] sulci,ERR1075057
371601,species,0.0475883,Bacteroides xylanisolvens,ERR1075057
84022,species,0.0475883,Clostridium aceticum,ERR1075057
1512,species,0.0475883,[Clostridium] symbiosum,ERR1075057
847,species,0.0441891,Oxalobacter formigenes,ERR1075057
261299,species,0.04079,Intestinibacter bartlettii,ERR1075057
115979,species,0.04079,Bacillus nealsonii,ERR1075057
645466,species,0.04079,Anaerostipes butyraticus,ERR1075057
1265,species,0.0373908,Ruminococcus flavefaciens,ERR1075057
871324,species,0.0373908,Bacteroides stercorirosoris,ERR1075057
105841,species,0.0373908,Anaerostipes caccae,ERR1075057
39491,species,0.0339916,[Eubacterium] rectale,ERR1075057
358742,species,0.0339916,[Clostridium] aldenense,ERR1075057
35517,species,0.0305925,[Eubacterium] brachy,ERR1075057
33043,species,0.0305925,Coprococcus eutactus,ERR1075057
650643,species,0.0271933,Alistipes sp. RMA 9912,ERR1075057
29354,species,0.0271933,[Clostridium] celerecrescens,ERR1075057
341225,species,0.0271933,[Clostridium] saccharogumia,ERR1075057
165179,species,0.0237941,Prevotella copri,ERR1075057
1671366,species,0.0237941,Ruminococcus sp. DSM 100440,ERR1075057
2173,species,0.0237941,Methanobrevibacter smithii,ERR1075057
270498,species,0.020395,Catabacter hongkongensis,ERR1075057
338188,species,0.020395,Bacteroides finegoldii,ERR1075057
76517,species,0.020395,Campylobacter hominis,ERR1075057
35785,species,0.020395,Clostridium maximum,ERR1075057
29355,species,0.020395,[Clostridium] cellobioparum,ERR1075057
28119,species,0.0169958,Bacteroides zoogleoformans,ERR1075057
907,species,0.0169958,Megasphaera elsdenii,ERR1075057
151276,species,0.0169958,Bacteroides coprosuis,ERR1075057
1495,species,0.0169958,Clostridium cylindrosporum,ERR1075057
1308,species,0.0169958,Streptococcus thermophilus,ERR1075057
28127,species,0.0169958,Prevotella buccalis,ERR1075057
1755607,species,0.0169958,Bacteroides sp. MC_16,ERR1075057
167964,species,0.0135967,Anaerolinea thermophila,ERR1075057
552810,species,0.0135967,Dehalogenimonas lykanthroporepellens,ERR1075057
214856,species,0.0135967,Alistipes finegoldii,ERR1075057
97253,species,0.0135967,Eubacterium plexicaudatum,ERR1075057
839,species,0.0135967,Prevotella ruminicola,ERR1075057
291645,species,0.0135967,Bacteroides nordii,ERR1075057
376804,species,0.0135967,Bacteroides barnesiae,ERR1075057
33039,species,0.0135967,[Ruminococcus] torques,ERR1075057
84026,species,0.0135967,[Clostridium] methylpentosum,ERR1075057
33953,species,0.0135967,Clostridium aminobutyricum,ERR1075057
39778,species,0.0135967,Veillonella dispar,ERR1075057
166501,species,0.0135967,Thermobaculum terrenum,ERR1075057
817,species,0.0135967,Bacteroides fragilis,ERR1075057
53443,species,0.0101975,Blautia hydrogenotrophica,ERR1075057
1559,species,0.0101975,Clostridium tertium,ERR1075057
1121830,species,0.0101975,Fodinicurvata fenggangensis,ERR1075057
964,species,0.0101975,Herbaspirillum seropedicae,ERR1075057
294,species,0.0101975,Pseudomonas fluorescens,ERR1075057
1168034,species,0.0101975,Draconibacterium orientale,ERR1075057
310297,species,0.0101975,Bacteroides plebeius,ERR1075057
28128,species,0.0101975,Prevotella corporis,ERR1075057
732242,species,0.0101975,Bacteroides paurosaccharolyticus,ERR1075057
40519,species,0.0101975,Ruminococcus callidus,ERR1075057
61435,species,0.0101975,Dehalococcoides mccartyi,ERR1075057
387661,species,0.0101975,Parabacteroides johnsonii,ERR1075057
33038,species,0.0101975,[Ruminococcus] gnavus,ERR1075057
39488,species,0.0101975,[Eubacterium] hallii,ERR1075057
39492,species,0.00679833,[Eubacterium] siraeum,ERR1075057
356829,species,0.00679833,Bifidobacterium tsurumiense,ERR1075057
884684,species,0.00679833,Mageeibacillus indolicus,ERR1075057
1563,species,0.00679833,Desulfosporosinus orientis,ERR1075057
487175,species,0.00679833,Parasutterella excrementihominis,ERR1075057
1280,species,0.00679833,Staphylococcus aureus,ERR1075057
43675,species,0.00679833,Rothia mucilaginosa,ERR1075057
45254,species,0.00679833,Dysgonomonas capnocytophagoides,ERR1075057
1611423,species,0.00679833,Flavobacterium sp. DSM 9626,ERR1075057
1510,species,0.00679833,[Clostridium] stercorarium,ERR1075057
1404,species,0.00679833,Bacillus megaterium,ERR1075057
471189,species,0.00679833,Gordonibacter pamelaeae,ERR1075057
100884,species,0.00679833,Coprobacillus cateniformis,ERR1075057
376806,species,0.00679833,Bacteroides gallinarum,ERR1075057
589436,species,0.00679833,Prevotella fusca,ERR1075057
671267,species,0.00679833,Bacteroides sartorii,ERR1075057
626937,species,0.00679833,Christensenella minuta,ERR1075057
547188,species,0.00679833,Phycisphaera mikurensis,ERR1075057
290055,species,0.00679833,[Eubacterium] fissicatena,ERR1075057
1133319,species,0.00679833,Bacteroides reticulotermitis,ERR1075057
36745,species,0.00679833,Clostridium saccharoperbutylacetonicum,ERR1075057
44742,species,0.00679833,Desulfovibrio fairfieldensis,ERR1075057
58134,species,0.00679833,[Desulfotomaculum] guttoideum,ERR1075057
290053,species,0.00679833,Bacteroides helcogenes,ERR1075057
392838,species,0.00679833,Bacteroides propionicifaciens,ERR1075057
574930,species,0.00679833,Parabacteroides gordonii,ERR1075057
89153,species,0.00679833,[Clostridium] hylemonae,ERR1075057
180164,species,0.00339916,Blautia schinkii,ERR1075057
43997,species,0.00339916,Catonella morbi,ERR1075057
87541,species,0.00339916,Aerococcus christensenii,ERR1075057
232270,species,0.00339916,Effusibacillus pohliae,ERR1075057
43131,species,0.00339916,Tissierella praeacuta,ERR1075057
185300,species,0.00339916,Paludibacter propionicigenes,ERR1075057
47500,species,0.00339916,Aneurinibacillus migulanus,ERR1075057
729,species,0.00339916,Haemophilus parainfluenzae,ERR1075057
82688,species,0.00339916,Lactobacillus nagelii,ERR1075057
29524,species,0.00339916,Porphyromonas circumdentaria,ERR1075057
216816,species,0.00339916,Bifidobacterium longum,ERR1075057
1346286,species,0.00339916,Dysgonomonas macrotermitis,ERR1075057
691816,species,0.00339916,Bacteroides rodentium,ERR1075057
1411316,species,0.00339916,Pedobacter sp.,ERR1075057
52769,species,0.00339916,Actinomyces gerencseriae,ERR1075057
1273132,species,0.00339916,Liberibacter crescens,ERR1075057
114702,species,0.00339916,Actinomyces lingnae,ERR1075057
1350067,species,0.00339916,Microbacter margulisiae,ERR1075057
1311,species,0.00339916,Streptococcus agalactiae,ERR1075057
1827099,species,0.00339916,Peptoniphilus sp. JCM 8141,ERR1075057
2699,species,0.00339916,Heliobacterium gestii,ERR1075057
363277,species,0.00339916,Ktedonobacter racemifer,ERR1075057
1085,species,0.00339916,Rhodospirillum rubrum,ERR1075057
28901,species,0.00339916,Salmonella enterica,ERR1075057
510947,species,0.00339916,Lacibacter cauensis,ERR1075057
1496,species,0.00339916,Clostridioides difficile,ERR1075057
850,species,0.00339916,Fusobacterium mortiferum,ERR1075057
41976,species,0.00339916,Porphyromonas catoniae,ERR1075057
1211639,species,0.00339916,Laceyella sp. CCTCC AB 2012157,ERR1075057
882141,species,0.00339916,Bacillus sp. IHB B 2296,ERR1075057
1502,species,0.00339916,Clostridium perfringens,ERR1075057
39489,species,0.00339916,Clostridium moniliforme,ERR1075057
1282,species,0.00339916,Staphylococcus epidermidis,ERR1075057
871327,species,0.00339916,Parabacteroides chinchillae,ERR1075057
29394,species,0.00339916,Dolosigranulum pigrum,ERR1075057
384638,species,0.00339916,[Bacteroides] pectinophilus,ERR1075057
267818,species,0.00339916,Lactobacillus kefiranofaciens,ERR1075057
76832,species,0.00339916,Myroides odoratimimus,ERR1075057
